company,job,summary
GoEuro,Senior Analyst - Marketing," Confident working with SEO, CRM, Performance data to grow the marketing efficiently. As a Senior marketing Analyst in this position you will be playing a key..."
T-Systems International GmbH,Multicloud Engineer / IT-Architect (m/w)," Relational databases, analytics, applications and web Servers, PaaS, security, networking, data encryption, storage, application development, Migration or Big..."
Zattoo,Site Reliability Engineer," Good understanding of Data stores (elasticsearch, cassandra, redis, memcached, mysql, database replication/failover)...."
Sopra Steria SE,Berater ETL-Development für die Sparkassen-Finanzgruppe (m/w), Im Zeitalter von Digitalisierung und Big Data benötigen unsere Kunden Lösungen für ihre komplexen Analysefragestellungen....
Comsysto Reply,Team Lead Open Source Technologien (m/w)," Gute Fachkenntnisse der modernen Softwareentwicklungsprozesse und -architekturen, User Experience Research/ Design/ Engineering/ Big Data/ Advanced Analytics..."
Star Cooperation,Java-Entwickler (m/w)," Dabei konzentrieren sich die STAR-Experten für Sales auf Themen wie Market Insight, Customer Journey, Online Marketing, Pricing, Marketing Resource Management,..."
Opitz Personalberatung,Big Data Software Engineer (m/w), Als Big Data Software Engineer (m/w) erstellst du Software im Big Data Umfeld und konzeptionierst diese mit gängigen Architektur-Patterns (z.B....
OLX Group,"Senior Product Manager, Deliveries (f/m)", HCI qualification) a big plus. Data informed mentality and strong analytical skill set. We are looking for Senior Product Manager (Deliveries) to join our...
AUTO1,Team Lead TV Marketing (f/m), Analysis of TV performance data and media data as a basis to take large impact decisions and to improve overall channel ROI....
staramba SE,Senior Animator with Mocap Experience (f/m)," Clean motion capture animation data. Our impressive, extensive database with thousands of digital avatars of celebrities, athletes and TV entertainment is the..."
Project A Ventures,Senior Product Owner (m/f)," Working hand in hand with designers, developers and data scientists. Excitement about changing the world of business travel - experience in travel is a big plus..."
Computacenter,Account Manager w/m – Datacenter im Bereich Public," Sie sind begeistert von Themen wie Cloud Computing, Big Data &amp; Analytics, DevOps, SDx oder SAP HANA? Mit 13.000 Mitarbeitern und 3,25 Milliarden Euro Umsatz ist..."
OUTFITTERY GmbH,Team Lead Backend (Operations) (m/f), Our product managers are integrated into the dev teams and we work very closely together with our data scientists....
Conrad Electronic,Project Manager for IoT-platform (m/f)," Want to be part of the next big thing?Send us your application today on jobs.conrad.com. In cooperation with our partners, we develop new digital business..."
MyHammer AG,Senior Product Owner (m/w)," Weiterhin hast Du Erfahrung in den Bereichen Suchfunktionalität, Empfehlungen, Recommendations, Big Data oder Machine Learning sammeln können...."
Joblift GmbH,(Senior) Operations Manager (m/w), Die Anwendung neuester Machine Learning- und Big Data-Technologien sorgt für eine konsequente Verbesserung unseres Suchalgorithmus....
Sparks42,Technical Product Manager (m/f)," Experience in products related to data analytics, especially recommendation and predictive data discovery is a plus...."
Comtravo GmbH,Product Owner (f/m/x)," Work hand in hand with designers, developers and data scientists. Excitement about changing the world of business travel - experience in travel is a big plus...."
staramba SE,Lead 3D Character Artist (f/m)," Sculpting and creating lifelike, hi-res photorealistic characters from scratch and also scan data. Our impressive, extensive database with thousands of digital..."
eBay Inc.,Software Developer in Test," Working experience with Big Data, Hadoop, Jenkins is a plus. Having Data Science background is a great plus...."
DB,Software & Solution Architect Real-Time Systems for Digital Rail in Berlin (f/m)," You are familiar with relational and non-relational data bases as well as big data platforms. Sensor data, localization and motion data, video streams) to feed..."
HelloFresh,Business Development Manager / Entrepreneur in Residence (m/f)," Our success doesn’t come easily – we rely on complex feedback and data to help drive our business forward. Interested in taking a big step in your career, being..."
Opitz Personalberatung,Junior Big Data Software Engineer (m/w), Als Junior Big Data Software Engineer (m/w) entwickeln wir dich ausgehend von deinen bisherigen Skills in der Softwareentwicklung zum Big Data Experten....
HBC-Service GmbH,IT Helpdesk Engineer (m/f)," In order to identify, develop, and implement various cross-functional use-cases in between technology, big data, and medicine, we are looking for a IT Helpdesk..."
Porsche Consulting GmbH,(Senior) Consultant (m/w) Supply Chain Management im Retail," Big Data Analytics, Artificial Intelligence, Industrie 4.0, etc. Beratung ist Deine Leidenschaft?..."
Doodle,DevOps Engineer (m/f)," Who we are Doodle is the world’s favorite online scheduling tool with 28 million monthly users, today. We are growing at a very fast pace, and strive to be..."
EXXETA,(Key) Account Manager Digitalisierung (m/w)," Gutes Verständnis für Herausforderungen der Digitalisierung etablierter Unternehmen in den Dimensionen Nutzerzentrierte Services &amp; Produktentwicklung, Mobile &amp;..."
Mister Spex GmbH,(Senior) Product Manager (m/f)," You gained at least 3 years of professional experience in digital product development, ideally in personalization system and big data...."
Mister Spex GmbH,(Senior) Product Manager (m/w)," Du verfügst über mindestens 3 Jahre Berufserfahrung in der digitalen Produktentwicklung, vorzugsweise mit Personalisierungssystemen und Big Data...."
iPAXX,Chief Technical Officer (m/f) - Mobile," Experience in implementation of machine learning algorithms via Hadoop, Storm and general treatment of Big Data is preferred...."
Skyroam,Retail Sales Manager EUROPE // Skyroam," Are you seeking the opportunity to close big sales, introduce travelers and business partners to Skyroam’s groundbreaking data connectivity solution, and build..."
Zalando,Working Student - Buying Men Textile, Think big and act fast. Independently you control and maintain system data. The acceptance and data administration of our key styles will be your responsibility...
CGI,Java - Junior Full-Stack Entwickler - Java Bootcamp (m/w)," Du kannst mit den Begriffen Java, Microservices, Cloud, Container, Agile, DevOps, Big Data und Automatisierung etwas anfangen?..."
dunnhumby,Software Developer (Google Cloud), The main challenge of the position would be to develop high visibility software to integrate big data streams into Google Cloud....
DELL,Senior Systems Engineer, Entwicklung technischer Strategien zur Positionierung von Dell EMC Lösungen auch hinsichtlich von Markt- und Wettbewerbsentwicklungen insbesondere in den...
Darwin Recruitment,Python Developer," Big Data, Data Analysis, Engineering and Economics. Do you want to work with experts in data science, engineering, and economics to help organizations turn data..."
Bayer,Cloud Infrastructure and Automation Developer - Translational Science Systems (m/f), Help leverage big data and apply newest IT technologies (such as AWS cloud services and Infrastructure-as-Code) to improve people’s quality of life....
IDAGIO,Director Performance Marketing, Analytical and well versed in data analysis; A background in or passion for classical music is a big plus. “This startup is set to revolutionize classical music...
IAV GmbH,IT Business Relationship Manager (m/w)," Im Idealfall auch Wissen über neue Technologien und ihrer möglichen Anwendung im Lösungsdesign (Netzwerk, Big Data, Augmented Reality, Data Exchange,..."
Dalia Research,Senior Backend Engineer, We harness the app economy and advanced data science to distribute millions of micro surveys worldwide to gather and analyze real time data on consumer...
Digital Source,Senior Data Engineer - Payments," Databases, No-SQL data stores, distributed systems, big data processing frameworks (preferably with Spark). As a Senior Data Engineer, Payments;..."
Darwin Recruitment,Junior Node.js Developer, Are you interested in Machine Learning and Big Data? Junior JavaScript Developer (Node.js)....
Wayfair,Senior Product Manager (m/f)," Data &amp; Analytics:. Help us use data better; Experience working with large, complex data sets:. Equipped with creative problem-solving skills, you can leverage..."
Korn Ferry International,Data Governance Manager IoT (m/w), Data Owner und Data Producer). Nachgewiesene Berufserfahrung in Master Data Management und Data Governance/Legal....
Deutsche Bahn,Datenanalyst (w/m) IT-Systeme Qualität, Methodenkompetenz und praktische Erfahrung im Bereich Projektmanagement und Nutzung von Big Data in der Analyse....
MBition GmbH,Lead Software Engineer - Navigation (m/f), Experience of working with big data technologies (e.g. Become a part of this next big thing! Do you have the drive to design something from scratch?...
staramba SE,Senior 3D Character Artist (f/m)," Sculpting and creating lifelike, hi-res photorealistic characters from scratch and also scan data. Our impressive, extensive database with thousands of digital..."
Vivy GmbH,Senior Backend Developer (m/f), Making a big impact in the health industry. Our app helps you to access and understand your medical data and documents....
Planet Cards GmbH,Head of Performance Marketing Europe (m/f)," We have big plans ahead of us. Proven history in driving growth using innovative, data driven marketing strategies...."
telexiom,Junior Consultant: Softwareentwicklung im C#-Umfeld (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
Episerver,Software Engineer (Java), Big Data Processing using Apache Hadoop and HBase. Full stack development from the frontend to the backend and all operational activities....
